VIEW,INT079_TOT_GAS_WTHDRWN_V,BAL
VIEW,INT140_GAS_QLTY_DATA_V,BAL
VIEW,INT176_GAS_COM_DATA_V,BAL
VIEW,INT274_BAS_MTR_RD_V,BAL
VIEW,INT275_BAS_MTR_STATUS_UPD_V,BAL
VIEW,INT316_OPR_GAS_V,BAL
